method,path,body,single_q,double_q,dashes,braces,spaces,badwords,class
GET,b'/sydney/ChatHub?sec_access_token=BQEUap4iIgc4pGkT6DJYOcP2PyYi5BPHK5Jc1cJbKaui3fwnyWn2g8vGqRGNQaGzre9X9ewthEyPSmL9KwY7jsKFsnMQL9xprQzgq1goX07Lt%2Fia1ZmvAwH2m13jmQSx4f6qTyn4B8eY7kn77YdT6Hs1HG6%2FnhziY9OrM3yg7D38kdlXDWe501QzRzZTuRbn7uKB7x18mLNPzS4XQqeChSz%2B%2B8cr1WvAZkAxVrKrllRcOlACDNuA0A547q67qBwFbZFX20rEmh%2BxVSVstKSKuPMxL%2B2OfTnWD0Z7dXIqM8sdvHVKDOSRhG3cIfAzi3xEiwkc3h%2FgH4%2FnAn6%2BqiNmUjIVlO5h3NpGzdSa59rbaevT7N1YA15joZVHttgJGlkmu0QtzubPHwMTdchwF%2F42lAvNPDwegaGd5ixRxq6JabGoVv5GUEPTCvrxNdwwReWWIypxb%2FVTAgbKNCf%2F3lDByxsKVHL3hHto%2Fn6f7QgAn6YT0nMKyBzUmmId7HoRk%2BhlbN0drxrKRtehehqJnNXLL%2FeUgkr06PL5NKsi8DZx1iDmLqW0cKHO1Y8OnuUVNq4tCr5wz%2B7%2FJa0m8q0SMSj3ZjeQpgZGDYh%2Fl2hKGPIJzWlE6WshQCoyv%2BVYVzNpgJ%2FEKxcpU611kCvez6qufwOyCknKLKsCOWuRpU50YwOCYK3csQGOu9o7tQ1k7cLcit6mZdHqFhmpm%2F8U%2FzhPObPv7CGcgtEtZEjfB%2BddFyLW0ogBEis5zafwgf2RK7D2gSueP1JFjPHciZ8m3zwiSP%2F%2Bo9SGl%2Fv8vDALP%2FkM3ey8i%2BD0ovK1oqmqm5D3U%2B7VGxiqEKJo4gs13Mq1L2BEvESdDhXTAzRbtSqs67dmbhWbnhhUIrCHVn9w749Oi5KwYmEy8rH3VIYgIxPZLm0ElyJRvfTLxlXL%2FC2qBB%2BKaor6RLr%2FQWe5vHWENFi6xb8lsE0GF2ivVGrfgWoz%2Bk%2BSzMz2Oj8GshndtKuli7vQVy2bXQMw0xLqj3CYCAt9XGF5cCv5qPY7UZWdj6fZD%2FLl2gn6v0EaYWZ7j0L1EbIo1VCE%2FZXHwAo4ag%2FvJe3eVmdEv3w3pjcBRDtSY8E8l811vAmVjCj3VhI9fQqLJlrGBxr4JbnKxVJz50paZ67F1O2ZjnWswePuhAfLGwZBuoIj2ZtlJQAgCtHsZ4fciLpgD882Pcw%3D',b'',0,0,0,0,38,0,Good
GET,b'/geolocation/write?isDevLoc=false&lat=31.284194946289062&lon=75.59839630126953&dispName=Jalandhar%2520I%252C%2520Punjab&isEff=1&effLocType=5&clientsid=undefined',b'',0,0,0,0,37,0,Good
GET,b'/rp/bv2op3SXGL8XBbEMdCC7zeu_-EY.br.js',b'',0,0,0,0,10,0,Good
GET,b'/rp/PhAsLQ7MN1I2HGiAYYV0T_5C5_8.br.js',b'',0,0,0,0,10,0,Good
GET,b'/rp/rbBaKhtkLVke-4PIWp9e6AV5_kg.br.js',b'',0,0,0,0,10,0,Good
GET,b'/rp/8aj_I6fSAQ2HauP0CPPAfDwa2j8.br.js',b'',0,0,0,0,10,0,Good
GET,b'/rp/6juFsmmZTw2skj7CvpgreXtsgqM.br.js',b'',0,0,0,0,10,0,Good
GET,b'/rp/CuoJ-XSESmq5e-S0atX4JdNgEbQ.br.js',b'',0,0,0,0,10,0,Good
GET,b'/rp/LTCT2zdUcB3ayDDUpC7BI5zxXuE.br.js',b'',0,0,0,0,10,0,Good
GET,b'/rp/HdiojNH85n4iu87NAQvDH5bKMnM.br.js',b'',0,0,0,0,10,0,Good
GET,b'/rp/s_KB_GYETp6JptI_mOoLcYDN4OY.br.js',b'',0,0,0,0,10,0,Good
GET,b'/rp/BFQDsdSF9E9Gp0u-xRbmGVfJfe0.br.js',b'',0,0,0,0,10,0,Good
GET,b'/rp/WPedHfV8dQrn4qkif5azDZSqmn8.br.js',b'',0,0,0,0,10,0,Good
GET,b'/rp/00BXM0d2_RU-uUgNDoDSRVtPaQg.br.js',b'',0,0,0,0,10,0,Good
GET,b'/rp/pYx84E5QxKsDa_GCjDkQj38YO0k.br.js',b'',0,0,0,0,10,0,Good
GET,b'/rp/7iVUkp_QNKYQoVs0zBrZVocZL9c.br.js',b'',0,0,0,0,10,0,Good
GET,b'/rp/y9cMttd-SwSaYuiqhqk701fxHs0.br.js',b'',0,0,0,0,10,0,Good
GET,b'/rp/MCwdqGFTwqu20jt3177s57V4wZk.br.js',b'',0,0,0,0,10,0,Good
GET,b'/rp/7LkHIwasTuL6tufzeF3vEaazAxw.br.js',b'',0,0,0,0,10,0,Good
GET,b'/rp/aE8OMYmbAbtZuaBhCiFbNjif4c8.br.js',b'',0,0,0,0,10,0,Good
GET,b'/rp/ehd9DVTDg25XG1HgnAeMa17fMkw.br.js',b'',0,0,0,0,10,0,Good
GET,b'/rp/DUK18cY3cfD0zk-_nBEv4bFX75k.br.js',b'',0,0,0,0,10,0,Good
GET,b'/rp/Ivjrtaa9JhEJURQVZcs0_qKi1j0.br.js',b'',0,0,0,0,10,0,Good
GET,b'/images/sbi?mmasync=1&ig=65FDD1E1CE534887B503856322DD043D&iid=.5094&ptn=Web&ep=0&iconpl=1',b'',0,0,0,0,37,0,Good
GET,b'/common/oauth2/authorize?client_id=9ea1ad79-fdb6-4f9a-8bc3-2b70f96e34c7&response_type=id_token&nonce=a59dbdc6-d16c-4c7e-b9f5-ae25c22c6c78&redirect_uri=https%3a%2f%2fwww.bing.com%2forgid%2fidtoken%2fnosignin&scope=openid%20email%20profile%209ea1ad79-fdb6-4f9a-8bc3-2b70f96e34c7/.default&response_mode=form_post&instance_aware=true&msafed=0&prompt=none&state=%7b%22ig%22%3a%2265FDD1E1CE534887B503856322DD043D%22%7d',b'',0,4,0,1,18,1,Good
POST,b'/rewardsapp/ncheader?ver=49659631&IID=SERP.5067&IG=65FDD1E1CE534887B503856322DD043D',b'wb=1;i=1;v=1',0,0,0,0,38,0,Good
POST,b'/rewardsapp/reportActivity?IG=65FDD1E1CE534887B503856322DD043D&IID=SERP.5076&pc=MOZI&form=MOZLBR&q=acunetix+donwlaod',b'url=https%3A//www.bing.com/search%3Fpc%3DMOZI%26form%3DMOZLBR%26q%3Dacunetix+donwlaod&V=web',0,0,0,0,39,0,Good
GET,b'/codex/plugins/available/get?appid=6c0f12ef-97d3-4869-bc42-c1d9bdb4a759',b'',0,0,0,0,37,0,Good
GET,b'/sharing/getsharecommoncontrol?CustomizedBranding=copilot&DisablePositioningActionMenuContent=true&DisableTopActions=true&DisplayMode=modal&ElementIdForPreview=enable&PartnerName=&ScenarioNameUsedForLog=Codex_ConversationMode&',b'',0,0,0,0,37,0,Good
GET,b'/welcomescreenassets?IG=65FDD1E1CE534887B503856322DD043D&IID=SERP.5862',b'',0,0,0,0,37,0,Good
GET,b'/ck/a?!&&p=0b7498718d436751JmltdHM9MTcyNjM1ODQwMCZpZ3VpZD0yOGVmOTRlOC1iNThkLTZkMDUtMGZkNC04MDE0YjRkODZjMTUmaW5zaWQ9NTIxNg&ptn=3&ver=2&hsh=3&fclid=28ef94e8-b58d-6d05-0fd4-8014b4d86c15&u=a1aHR0cHM6Ly93d3cuYWN1bmV0aXguY29tL3N1cHBvcnQvZG9jcy93dnMvaW5zdGFsbGluZy1hY3VuZXRpeC13dnMv&ntb=1',b'',0,0,0,0,39,0,Good
GET,b'/codex/plugins/user/get?appid=6c0f12ef-97d3-4869-bc42-c1d9bdb4a759',b'',0,0,0,0,38,0,Good
GET,b'/rp/vE266_E90czuUc-Fs55Qoq9hIBc.svg',b'',0,0,0,0,39,0,Good
GET,b'/sydney/ChatHub?sec_access_token=BQEUap4iIgc4pGkT6DJYOcP2PyYi5BPHK5Jc1cJbKaui3fwnyWn2g8vGqRGNQaGzre9X9ewthEyPSmL9KwY7jsKFsnMQL9xprQzgq1goX07Lt%2Fia1ZmvAwH2m13jmQSx4f6qTyn4B8eY7kn77YdT6Hs1HG6%2FnhziY9OrM3yg7D38kdlXDWe501QzRzZTuRbn7uKB7x18mLNPzS4XQqeChSz%2B%2B8cr1WvAZkAxVrKrllRcOlACDNuA0A547q67qBwFbZFX20rEmh%2BxVSVstKSKuPMxL%2B2OfTnWD0Z7dXIqM8sdvHVKDOSRhG3cIfAzi3xEiwkc3h%2FgH4%2FnAn6%2BqiNmUjIVlO5h3NpGzdSa59rbaevT7N1YA15joZVHttgJGlkmu0QtzubPHwMTdchwF%2F42lAvNPDwegaGd5ixRxq6JabGoVv5GUEPTCvrxNdwwReWWIypxb%2FVTAgbKNCf%2F3lDByxsKVHL3hHto%2Fn6f7QgAn6YT0nMKyBzUmmId7HoRk%2BhlbN0drxrKRtehehqJnNXLL%2FeUgkr06PL5NKsi8DZx1iDmLqW0cKHO1Y8OnuUVNq4tCr5wz%2B7%2FJa0m8q0SMSj3ZjeQpgZGDYh%2Fl2hKGPIJzWlE6WshQCoyv%2BVYVzNpgJ%2FEKxcpU611kCvez6qufwOyCknKLKsCOWuRpU50YwOCYK3csQGOu9o7tQ1k7cLcit6mZdHqFhmpm%2F8U%2FzhPObPv7CGcgtEtZEjfB%2BddFyLW0ogBEis5zafwgf2RK7D2gSueP1JFjPHciZ8m3zwiSP%2F%2Bo9SGl%2Fv8vDALP%2FkM3ey8i%2BD0ovK1oqmqm5D3U%2B7VGxiqEKJo4gs13Mq1L2BEvESdDhXTAzRbtSqs67dmbhWbnhhUIrCHVn9w749Oi5KwYmEy8rH3VIYgIxPZLm0ElyJRvfTLxlXL%2FC2qBB%2BKaor6RLr%2FQWe5vHWENFi6xb8lsE0GF2ivVGrfgWoz%2Bk%2BSzMz2Oj8GshndtKuli7vQVy2bXQMw0xLqj3CYCAt9XGF5cCv5qPY7UZWdj6fZD%2FLl2gn6v0EaYWZ7j0L1EbIo1VCE%2FZXHwAo4ag%2FvJe3eVmdEv3w3pjcBRDtSY8E8l811vAmVjCj3VhI9fQqLJlrGBxr4JbnKxVJz50paZ67F1O2ZjnWswePuhAfLGwZBuoIj2ZtlJQAgCtHsZ4fciLpgD882Pcw%3D',b'',0,0,0,0,39,0,Good
POST,b'/orgid/idtoken/nosignin',b'error=login_required&error_description=AADSTS50058%3A+A+silent+sign-in+request+was+sent+but+no+user+is+signed+in.+The+cookies+used+to+represent+the+user%27s+session+were+not+sent+in+the+request+to+Azure+AD.+This+can+happen+if+the+user+is+using+Internet+Explorer+or+Edge%2C+and+the+web+app+sending+the+silent+sign-in+request+is+in+different+IE+security+zone+than+the+Azure+AD+endpoint+%28login.microsoftonline.com%29.+Trace+ID%3A+96416e00-be5f-4782-af81-a77baab38800+Correlation+ID%3A+d514b478-694f-4ac7-8b32-8e2aa9287d94+Timestamp%3A+2024-09-16+06%3A43%3A43Z&error_uri=https%3A%2F%2Flogin.microsoftonline.com%2Ferror%3Fcode%3D50058&state=%7B%22ig%22%3A%2265FDD1E1CE534887B503856322DD043D%22%7D',1,4,0,1,38,0,Good
GET,b'/software/acunetix/',b'',0,0,0,0,11,0,Good
GET,b'/login.srf?wa=wsignin1.0&rpsnv=160&ct=1726469024&rver=7.5.2146.0&wp=MBI_SSL&wreply=https:%2F%2Fstorage.live.com%2Fstorageservice%2Fpassport%2Fauth.aspx%3Fsru%3Dhttps:%252f%252fstorage.live.com%252fusers%252f0x4ab01a80537f431c%252fmyprofile%252fexpressionprofile%252fprofilephoto:UserTileStatic%252fp&lc=1033&id=63539',b'',0,0,0,0,15,6,Good
GET,b'/support/docs/wvs/installing-acunetix-wvs/',b'',0,0,0,0,11,0,Good
GET,b'/_next/static/chunks/webpack-635c5e122790249b.js',b'',0,0,0,0,11,0,Good
GET,b'/_next/static/chunks/main-21dbb87d4b51b624.js',b'',0,0,0,0,11,0,Good
GET,b'/_next/static/chunks/framework-47270c9db4685926.js',b'',0,0,0,0,11,0,Good
GET,b'/_next/static/chunks/fa72304b-d5a87cd0bdcdc04b.js',b'',0,0,0,0,11,0,Good
GET,b'/_next/static/chunks/973b390b-bea20d806d72d39c.js',b'',0,0,0,0,11,0,Good
GET,b'/_next/static/chunks/31659383-7fa56f47597bc9b6.js',b'',0,0,0,0,11,0,Good
GET,b'/_next/static/chunks/pages/_app-82b9b2ecc263af9e.js',b'',0,0,0,0,11,0,Good
GET,b'/_next/static/chunks/3eea48ae-824401a168d6007c.js',b'',0,0,0,0,11,0,Good
GET,b'/_next/static/chunks/e42aca50-076c5d5fc8db520e.js',b'',0,0,0,0,11,0,Good
GET,b'/_next/static/chunks/2f278442-c4ce28de7b06fdbc.js',b'',0,0,0,0,11,0,Good
GET,b'/_next/static/chunks/205-ef3ae8e73d8236fe.js',b'',0,0,0,0,11,0,Good
GET,b'/_next/static/chunks/9505-0d21f700e333b174.js',b'',0,0,0,0,11,0,Good
GET,b'/_next/static/chunks/1405-2b2983775a8c0c9e.js',b'',0,0,0,0,11,0,Good
GET,b'/_next/static/chunks/8884-daa3b8bcc8f51436.js',b'',0,0,0,0,11,0,Good
GET,b'/_next/static/chunks/8395-12da2faa493b8f41.js',b'',0,0,0,0,11,0,Good
GET,b'/_next/static/chunks/5231-f019917600eea0ce.js',b'',0,0,0,0,11,0,Good
GET,b'/_next/static/chunks/9902-e3535a22a601d299.js',b'',0,0,0,0,11,0,Good
GET,b'/_next/static/chunks/8363-8be2213319b775fc.js',b'',0,0,0,0,11,0,Good
GET,b'/_next/static/chunks/6453-f1421c2e0cc3fe6d.js',b'',0,0,0,0,11,0,Good
GET,b'/_next/static/chunks/1599-72e3ad4bf6af57f4.js',b'',0,0,0,0,11,0,Good
GET,b'/_next/static/chunks/5846-09ca5eebb7468c6e.js',b'',0,0,0,0,11,0,Good
GET,b'/_next/static/chunks/pages/software/%5BurlName%5D-8a5ae57861f42c0e.js',b'',0,0,0,0,11,0,Good
GET,b'/_next/static/3UIuZ2gcwLN6HydRjAaxT/_ssgManifest.js',b'',0,0,0,0,11,0,Good
GET,b'/_next/static/3UIuZ2gcwLN6HydRjAaxT/_buildManifest.js',b'',0,0,0,0,11,0,Good
GET,b'/_next/static/chunks/3398-729cc88948b50a8b.js',b'',0,0,0,0,11,0,Good
GET,b'/static/logo.svg',b'',0,0,0,0,12,0,Good
GET,b'/wp-content/themes/acunetix/js/jquery-3.7.1.min.js',b'',0,0,0,0,10,0,Good
GET,b'/wp-content/themes/acunetix/dist/js/app.min.js?ver=1725891774',b'',0,0,0,0,10,0,Good
GET,b'/wp-content/themes/acunetix/js/acx-all.min.js?ver=1725891775',b'',0,0,0,0,10,0,Good
GET,b'/wp-includes/js/comment-reply.min.js',b'',0,0,0,0,10,0,Good
GET,b'/wp-content/plugins/acx-forms/js/jquery.validate.min.js?ver=1.9.5',b'',0,0,0,0,10,0,Good
GET,b'/wp-includes/js/jquery/ui/core.min.js?ver=1.13.2',b'',0,0,0,0,10,0,Good
GET,b'/wp-content/plugins/acx-forms/forms/ovs-signup2/js/cryptojs-sha256.js',b'',0,0,0,0,10,0,Good
GET,b'/wp-content/plugins/acx-forms/forms/ovs-signup2/js/libphonenumber-js.min.js',b'',0,0,0,0,10,0,Good
GET,b'/wp-content/plugins/acx-forms/forms/ovs-signup2/js/acx-form-ovs-signup.js?ver=1',b'',0,0,0,0,10,0,Good
GET,b'/wp-content/themes/acunetix/img/logo-1.svg',b'',0,0,0,0,11,0,Good
GET,b'/static/a2_m.svg',b'',0,0,0,0,12,0,Good
GET,b'/static/logo-text.svg',b'',0,0,0,0,12,0,Good
GET,b'/_next/static/chunks/5652-f29b51ebdcf22313.js',b'',0,0,0,0,11,0,Good
GET,b'/_next/static/chunks/5741.41889a381e04ed52.js',b'',0,0,0,0,11,0,Good
GET,b'/_next/static/chunks/167.1cf1febf7ff7ffcd.js',b'',0,0,0,0,11,0,Good
GET,b'/_next/static/chunks/1244.7febd1daf3950530.js',b'',0,0,0,0,11,0,Good
GET,b'/_next/static/chunks/9947.d1506740385cef17.js',b'',0,0,0,0,11,0,Good
GET,b'/cdn-cgi/challenge-platform/scripts/jsd/main.js',b'',0,0,0,0,11,0,Good
GET,b'/api/auth/me/',b'',0,0,0,0,11,0,Good
GET,b'/_next/data/3UIuZ2gcwLN6HydRjAaxT/browse/new-apps.json',b'',0,0,0,0,11,0,Good
GET,b'/_next/data/3UIuZ2gcwLN6HydRjAaxT/index.json',b'',0,0,0,0,11,0,Good
GET,b'/_next/data/3UIuZ2gcwLN6HydRjAaxT/browse/all.json',b'',0,0,0,0,11,0,Good
GET,b'/_next/data/3UIuZ2gcwLN6HydRjAaxT/news/all.json',b'',0,0,0,0,11,0,Good
GET,b'/_next/data/3UIuZ2gcwLN6HydRjAaxT/category/security.json',b'',0,0,0,0,11,0,Good
GET,b'/_next/data/3UIuZ2gcwLN6HydRjAaxT/software/acunetix/about.json?urlName=acunetix',b'',0,0,0,0,11,0,Good
GET,b'/_next/data/3UIuZ2gcwLN6HydRjAaxT/software/acunetix.json?urlName=acunetix',b'',0,0,0,0,11,0,Good
GET,b'/_next/data/3UIuZ2gcwLN6HydRjAaxT/software/zed-attack-proxy/about.json?urlName=zed-attack-proxy',b'',0,0,0,0,11,0,Good
GET,b'/_next/data/3UIuZ2gcwLN6HydRjAaxT/software/openvas/about.json?urlName=openvas',b'',0,0,0,0,11,0,Good
GET,b'/_next/data/3UIuZ2gcwLN6HydRjAaxT/software/burp-suite/about.json?urlName=burp-suite',b'',0,0,0,0,11,0,Good
GET,b'/_next/data/3UIuZ2gcwLN6HydRjAaxT/software/nessus/about.json?urlName=nessus',b'',0,0,0,0,11,0,Good
GET,b'/_next/data/3UIuZ2gcwLN6HydRjAaxT/software/siteone-crawler--deep-website-analyzer/about.json?urlName=siteone-crawler--deep-website-analyzer',b'',0,0,2,0,11,0,Good
GET,b'/_next/data/3UIuZ2gcwLN6HydRjAaxT/software/acunetix.json?feature=vulnerability-scanner&urlName=acunetix',b'',0,0,0,0,11,0,Good
GET,b'/_next/data/3UIuZ2gcwLN6HydRjAaxT/software/acunetix.json?feature=penetration-testing&urlName=acunetix',b'',0,0,0,0,11,0,Good
GET,b'/_next/data/3UIuZ2gcwLN6HydRjAaxT/software/acunetix.json?feature=web-application-firewall&urlName=acunetix',b'',0,0,0,0,11,0,Good
GET,b'/_next/data/3UIuZ2gcwLN6HydRjAaxT/category/security/vulnerability-scanner.json',b'',0,0,0,0,11,0,Good
GET,b'/_next/data/3UIuZ2gcwLN6HydRjAaxT/software/acunetix.json?platform=mac&urlName=acunetix',b'',0,0,0,0,11,0,Good
GET,b'/_next/data/3UIuZ2gcwLN6HydRjAaxT/software/acunetix.json?license=opensource&urlName=acunetix',b'',0,0,0,0,11,0,Good
GET,b'/_next/data/3UIuZ2gcwLN6HydRjAaxT/software/acunetix.json?platform=android&urlName=acunetix',b'',0,0,0,0,11,0,Good
GET,b'/cdn-cgi/challenge-platform/h/b/scripts/jsd/388c99dd0998/main.js?',b'',0,0,0,0,11,0,Good
